,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability
,,,,,,,,Ugz0Yyot4MUuaROH88d4AaABAg.8ZyZBIAeLm28Zy_KOIlSmz,Ronald Finkley,1 month ago,1510962242267,Daenerys Targaryen lmbo wow I really don't know about Tom I just thought it was funny to say that since everybody in Hollyweird  is,0,/Positive/,Positive,0.98
,,,,,,,,Ugz0Yyot4MUuaROH88d4AaABAg.8ZyZBIAeLm28Zy_MoOofq7,Ronald Finkley,1 month ago,1510962242269,Brent Showers true,0,/Positive/,Positive,0.998
UgzmIMnxR8Jrz-o-oal4AaABAg,Jokester30,1 month ago,1510962241878,"Tom Cruise is totally heterosexual, he’ll sue you if you say otherwise.",2,true,1,,,,,,,/Negative/,Negative,0.82
,,,,,,,,UgzmIMnxR8Jrz-o-oal4AaABAg.8ZyZ9JYDzu38Zy_Q_CO9ON,Ronald Finkley,1 month ago,1510962242342,Jokester30 hey man I recanted my statement laugh,0,/Negative/,Negative,0.664
UgzUKLkc--u2rQdFSAh4AaABAg,Outback Dave,1 month ago,1510962241882,Sounds consensual the masseuse went from one room to another and another,3,false,0,,,,,,,/Negative/,Negative,0.953
UgwFrUCIeWqBLMO1uet4AaABAg,DeVaughn Currie,1 month ago,1510962241885,Wait ? now why was the massuse in.Towel?,6,true,1,,,,,,,/Negative/,Negative,0.658
,,,,,,,,UgwFrUCIeWqBLMO1uet4AaABAg.8ZyZ6kXFHKj8ZyZyx-nE6m,Donald Glenn Dekle,1 month ago,1510962242312,"I was going to ask the same thing. I have never had a professional massage before,  but I have to ask, why would the masseuse be wearing just a towel?",1,/Negative/,Negative,0.471
UgyoHUQjChaqFJQVWf14AaABAg,Nestor Gonzalez,1 month ago,1510962241889,Make prostitution legal case close.,3,false,0,,,,,,,/Negative/,Negative,0.574
UgxtrvospO0EmBTANjt4AaABAg,Bodhissatva Texas,1 month ago,1510962241892,Poor Kelly Preston must be devastated. I'll go comfort her. Umm...... too soon?,3,true,2,,,,,,,/Negative/,Negative,0.953
,,,,,,,,UgxtrvospO0EmBTANjt4AaABAg.8ZyZ3QHKw0V8ZyZjIFw0aG,Don,1 month ago,1510962242305,I figure Kelly must go the other way to be married to Travolta for all these years.,1,/Positive/,Positive,0.959
,,,,,,,,UgxtrvospO0EmBTANjt4AaABAg.8ZyZ3QHKw0V8Zyc73msFWt,Tamas Marcuis,1 month ago,1510962242307,I'm sure Juan the hunky former male model handyman has been comforting her for some time now.,1,/Positive/,Positive,0.605
UgyzRyu_MeRPvaabR254AaABAg,Deondre Clark,1 month ago,1510962241896,I'm glad all these stories are coming to light but damn this one isn't news. Hasn't he already been accused of this years ago? Travolta being a sexual predator is as surprising as water being wet,3,false,0,,,,,,,/Negative/,Negative,0.613
UgwSfInbBwSxTmbmQGx4AaABAg,TheMadmax03,1 month ago,1510962241899,Tyt you know woman do it too,1,true,2,,,,,,,/Positive/,Positive,0.908
,,,,,,,,UgwSfInbBwSxTmbmQGx4AaABAg.8ZyZ2F41W2N8ZyZPR_V4lQ,Technicolor YaYa,1 month ago,1510962242324,"TheMadmax03... and that's an excuse? What's your point? Not an argument, just want to know.",1,/Negative/,Negative,0.977
,,,,,,,,UgwSfInbBwSxTmbmQGx4AaABAg.8ZyZ2F41W2N8ZyabpfuTHX,Maurice Smith,1 month ago,1510962242327,"Technicolor YaYa People seem to act extra when a man does it.   It's also wierd when a woman accuses someone, people tend to just take here word with little or no evidence.",1,/Negative/,Negative,0.586
UgwiSjCrndOmp9iGttF4AaABAg,S S,1 month ago,1510962241903,"Where are all the men that were saying the women coming forward with such accusations are liars? We’re seeing more men come forward with such accusations recently, and I don’t see one comment from men saying how these men coming forward are liars? Hypocrites.",9,true,2,,,,,,,/Negative/,Negative,0.932
,,,,,,,,UgwiSjCrndOmp9iGttF4AaABAg.8ZyZ1D6fj3z8ZyZe9orx-X,Feras Al Hati,1 month ago,1510962242349,S S spot on,1,/Neutral/,Neutral,0.627
,,,,,,,,UgwiSjCrndOmp9iGttF4AaABAg.8ZyZ1D6fj3z8ZyZfhrglPM,Nestor Gonzalez,1 month ago,1510962242352,S S it's not being hypocritical it's the fact that most men no matter the money will be telling anyone they got rape or sexually abuse. How many men coming out of jail talk about getting rape or abuse. It takes some serious courage to be a man and admit you got rape. So most likely not a lie.,0,/Negative/,Negative,0.961
UgyxydOdaBKifyZ3tg54AaABAg,Conclave Cabal,1 month ago,1510962241907,They’re all sick in the head in Hollyweird.,0,false,0,,,,,,,/Negative/,Negative,0.988
UgyhsKJGoxNGfaxC1SJ4AaABAg,xtine 5668,1 month ago,1510962241910,"It's ""by,"" not ""buy.""",1,false,0,,,,,,,/Negative/,Negative,0.998
UgyxjHJ-s1PKpOPC-Mh4AaABAg,Trolius Maximus,1 month ago,1510962241912,Going Queer: The John Travolta Coming Out Story,2,false,0,,,,,,,/Neutral/,Neutral,0.975
UgxMIRwnXwBfAUZ0_I94AaABAg,D E,1 month ago,1510962241915,"On the bright side, Now that it's out, he can finally quit Scientology.",3,false,0,,,,,,,/Positive/,Positive,0.977
UgzRtSEYefTyc-E5Z-N4AaABAg,Ronald Finkley,1 month ago,1510962241918,"I heard about that shit, he is gay,yall didn't know that ?",4,true,1,,,,,,,/Neutral/,Neutral,0.449
,,,,,,,,UgzRtSEYefTyc-E5Z-N4AaABAg.8ZyYsdQJGgM8ZyjZX0Jq1X,Jeremy Black,1 month ago,1510962242238,Nope. And never particularly cared. So it's news to me.,0,/Negative/,Negative,0.932
UgzERptlaytnXrgMXcp4AaABAg,Antonio Johnson,1 month ago,1510962241922,Then if you believe he didn’t do these thing why put the story out there? You’re only feeding more frenzy to the whole narrative. That tells me you’re not legit journalists if you’re only legitimate source is a website!,5,true,2,,,,,,,/Negative/,Negative,0.846
,,,,,,,,UgzERptlaytnXrgMXcp4AaABAg.8ZyYn0xlky58ZyYwmBP8Ag,khaluha,1 month ago,1510962242246,"LOL, keep the stories coming TYT, you're doing a great job.",1,/Positive/,Positive,0.998
,,,,,,,,UgzERptlaytnXrgMXcp4AaABAg.8ZyYn0xlky58ZyZIiTylo4,John Flannigan,1 month ago,1510962242249,"TYT arent journalists. They are just pretending.  Though they did hire that guy Jordan,  he is a journalist",0,/Positive/,Positive,0.588
UgyB4XoI6YoAjy5llHx4AaABAg,eflo82,1 month ago,1510962241927,Since when do La Quintas have a spa?,4,true,2,,,,,,,/Positive/,Positive,0.521
,,,,,,,,UgyB4XoI6YoAjy5llHx4AaABAg.8ZyYmM3AvTI8ZyYqg8Fz9L,Sam Or Sammie,1 month ago,1510962242277,eflo82 Now that was my question,0,/Neutral/,Neutral,0.887
,,,,,,,,UgyB4XoI6YoAjy5llHx4AaABAg.8ZyYmM3AvTI8ZyZoTCohKT,Nestor Gonzalez,1 month ago,1510962242280,"eflo82 it's California, what doesn't have a spa?",0,/Negative/,Negative,0.969
Ugyv3vGuPv2JXdDpISh4AaABAg,guade1210ify,1 month ago,1510962243072,Come on 4real??? This Shit is almost 17years old... and the Dude wasn't even  under age... Next Story please....,6,false,0,,,,,,,/Negative/,Negative,0.939
UgwMYM8xmZMrVmsaWjl4AaABAg,Melanie Jecker,1 month ago,1510962243076,"just wondering why the masseuse had his ""bare buttocks"" out during a massage?",7,true,3,,,,,,,/Negative/,Negative,0.906
,,,,,,,,UgwMYM8xmZMrVmsaWjl4AaABAg.8ZyYkqGNaRO8ZyZUaAKUsp,pardyhardly,1 month ago,1510962243491,Because he wasn't wearing any underwear.,1,/Negative/,Negative,0.998
,,,,,,,,UgwMYM8xmZMrVmsaWjl4AaABAg.8ZyYkqGNaRO8Zy_5fhCWPe,Technicolor YaYa,1 month ago,1510962243494,Melanie Jecker... That was my thought. Why was he taking a shower... in a shower that was accessible to clients?,1,/Negative/,Negative,0.99
,,,,,,,,UgwMYM8xmZMrVmsaWjl4AaABAg.8ZyYkqGNaRO8ZybzFwxRKx,Melanie Jecker,1 month ago,1510962243496,@ pardyhardly not travolta-the masseuse/masseur.  the article said that travolta allegedly groped the man's bare buttocks. why would the man's ass be out during a massage?,1,/Negative/,Negative,0.85
Ugzxq_80WdUZpMFVQ4B4AaABAg,Don,1 month ago,1510962243080,I said a week or two ago that Travolta probably wasn't sleeping well.  He's been propositioning men in gyms/fitness centers at 2 in the morning for years.,2,true,2,,,,,,,/Negative/,Negative,0.627
,,,,,,,,Ugzxq_80WdUZpMFVQ4B4AaABAg.8ZyYjsfAmVa8ZybavAyLjX,Gillian Landry,1 month ago,1510962243574,Don  How did you know? Do you live in Los Angeles and you heard stories around?,0,/Neutral/,Neutral,0.955
,,,,,,,,Ugzxq_80WdUZpMFVQ4B4AaABAg.8ZyYjsfAmVa8Zyc8YJJIrC,Don,1 month ago,1510962243577,"There have been stories in the press.  I think somebody sued him.  I believe at least one of them was in Florida, where he also has a place.  From what I gathered, his MO is to be friendly to some star struck fan, take a few pics, and then go to work on them.",0,/Negative/,Negative,0.609
UgzHxEgy2WdUxdgW7fJ4AaABAg,Prottoy Nahian,1 month ago,1510962243084,john travolta and kevin spacey should hook up. i think theyd make a cute couple in an oddly satisfying way,2,false,0,,,,,,,/Positive/,Positive,0.623
Ugwpg5R6WHXTlW4ZgF54AaABAg,Raducu Slav,1 month ago,1510962243087,Back in the closet,0,false,0,,,,,,,/Neutral/,Neutral,0.992
Ugzo0_asjuY-53bVYaJ4AaABAg,nivesh tayal,1 month ago,1510962243090,Tom cruise really?,1,false,0,,,,,,,/Positive/,Positive,0.957
UgyqTGm64-v6xKGaGQV4AaABAg,calichef1962,1 month ago,1510962243094,"I don't live in LA, but I've heard many rumors for decades about both Travolta and Cruz.  I'd be very surprised if all the accusers were liars.  These rumors don't keep coming up over and over again without there being some validity to at least some of them.  I realize their ""church"" is anti-gay, but it seems to me that they may be the answer to each other's problems.",11,false,0,,,,,,,/Positive/,Positive,0.613
UgwGwAydxc9vcly83_h4AaABAg,Shine Onn ENT.,1 month ago,1510962243097,White men lol lolol chicago who? Lololol,1,true,1,,,,,,,/Neutral/,Neutral,0.756
,,,,,,,,UgwGwAydxc9vcly83_h4AaABAg.8ZyYatFUamx8ZyjjcIAoze,Jeremy Black,1 month ago,1510962243414,Hello Shine Onn ENT.! Are you a computer?,0,/Neutral/,Neutral,0.902
UgzsW4fQfUukX1WZg1p4AaABAg,tcdahn7,1 month ago,1510962243101,This is old news.,3,false,0,,,,,,,/Negative/,Negative,0.982
UgzhLeL4Copg8uBAOy14AaABAg,Darren Ragle,1 month ago,1510962243104,This is an old story.,3,false,0,,,,,,,/Positive/,Positive,0.982
UgwL-0sAHtSxcJqtkmV4AaABAg,Brian Pan,1 month ago,1510962243107,Tom Cruise is gay?     no.......No.......NOOOOOOOOOOOOO!!!  😥       🌠 😆 😀 🎤 😆 😄       📳 🛌  🌀    💣💣💣 💕💕💕  🏳️‍🌈🏳️‍🌈🏳️‍🌈    (the more you know.),6,false,0,,,,,,,/Positive/,Positive,0.982
UgxboXkfgUwcfbKBIUB4AaABAg,tim weatherill,1 month ago,1510962243110,A 'masseuse' is a female. A 'masseur' is a male.,2,false,0,,,,,,,/Positive/,Positive,0.998
UgxxdDCay9uta6hVuXt4AaABAg,Moss Linden,1 month ago,1510962243114,"At this rate, by 2018 there will be no movie I can watch without cringing.",15,true,3,,,,,,,/Positive/,Positive,0.441
,,,,,,,,UgxxdDCay9uta6hVuXt4AaABAg.8ZyYGRHEkV-8ZyZ006n1GC,Ronald Finkley,1 month ago,1510962243471,Moss Linden lmbo,0,/Positive/,Positive,0.887
,,,,,,,,UgxxdDCay9uta6hVuXt4AaABAg.8ZyYGRHEkV-8Zy_2wQWii4,Nestor Gonzalez,1 month ago,1510962243474,Moss Linden lmao,0,/Neutral/,Neutral,0.938
,,,,,,,,UgxxdDCay9uta6hVuXt4AaABAg.8ZyYGRHEkV-8Zye7Y5HnsZ,Brian Pan,1 month ago,1510962243476,They need to redo the whole Lassie series.,1,/Negative/,Negative,0.928
UgzTEKDHAuXr2dz8Vj94AaABAg,Wolfsky9,1 month ago,1510962243118,"Open secrets : Travolta & Spacey are Gay, & we've all known it here in L.A.,  for a long ,long, time----&, it really "" ain't no thing"" , as far as we care. ------HOWEVER, accusations of sexual misconduct are a VERY different thing. ----------------WolfSky9",7,true,1,,,,,,,/Positive/,Positive,0.68
,,,,,,,,UgzTEKDHAuXr2dz8Vj94AaABAg.8ZyYAjyOmJ78ZyYscjQKA9,Dalton Bedore,1 month ago,1510962243483,interesting avant garde puncuation there cool guy,0,/Positive/,Positive,0.857
UgyhmgC9WPjwsBY5I754AaABAg,CESayers1,1 month ago,1510962243122,Cue Scientology attacking every which person they can.,3,false,0,,,,,,,/Negative/,Negative,0.986
Ugxs8F_MnALUdzI3ilZ4AaABAg,Jenna Hopkins,1 month ago,1510962243125,"I'm an ER nurse. If I complained every time a patient made sexual comments towards me, or tried to touch me, I'd have significantly less time for patient care. Lol. Just  saying...",5,true,2,,,,,,,/Negative/,Negative,0.846
,,,,,,,,Ugxs8F_MnALUdzI3ilZ4AaABAg.8ZyY5tdQ2je8ZyZRY_xMVG,krich451,1 month ago,1510962243533,i feel like that's a little different though. those people are most likely insane or on a high dose of some crazy drug. this is a presumably sane and sober man being super sexually aggressive towards a guy who was clearly wasn't cool with it.,0,/Positive/,Positive,0.859
,,,,,,,,Ugxs8F_MnALUdzI3ilZ4AaABAg.8ZyY5tdQ2je8ZyaOm9zK6t,Technicolor YaYa,1 month ago,1510962243535,"krich451... WHAT?!? I was a masseuse BEFORE I was a nurse. You don't know crap. I agree with Jenna, KNOWING what I'm talking about, this happens daily in a hospital.",0,/Negative/,Negative,0.889
UgxqSmQaCtR5KtARHZd4AaABAg,charlie edgars,1 month ago,1510962243128,This sounds like the masseuse was trying to take advantage of a closeted celebrity. The masseuse is gay and was trying to get paid. End of story.,5,false,0,,,,,,,/Negative/,Negative,0.986
UgycB-JTgvLwHvgbNeZ4AaABAg,shutdafup,1 month ago,1510962243132,Travolta wanted him to stick it up his nose with a rubber hose,2,true,1,,,,,,,/Negative/,Negative,0.893
,,,,,,,,UgycB-JTgvLwHvgbNeZ4AaABAg.8ZyY2TOSN7p8ZyaVqmUzRe,Technicolor YaYa,1 month ago,1510962243453,shutdafup... HAHAHAHA!,0,/Negative/,Negative,0.893
UgzAZUFRkNvFahDF8z14AaABAg,Vikiee Chan,1 month ago,1510962243136,I thought this was already reported?,2,true,1,,,,,,,/Negative/,Negative,0.998
,,,,,,,,UgzAZUFRkNvFahDF8z14AaABAg.8ZyXyBLVPx_8Zyamtw2Fv7,Technicolor YaYa,1 month ago,1510962243525,"Vikiee Chan... I'll bet it was brought up again because of all the people bringing up past sexual assaults in the news. It didn't go anywhere before, he probably thought now his report will have traction.",1,/Negative/,Negative,0.908
Ugy6jNxJ-tsxZPBID8x4AaABAg,Kevin Stapp,1 month ago,1510962243139,Travolta chooses now to live as a gay man.,8,true,1,,,,,,,/Negative/,Negative,0.377
,,,,,,,,Ugy6jNxJ-tsxZPBID8x4AaABAg.8ZyXsFsoGBL8ZyZKP03-k3,Don,1 month ago,1510962243460,"No way, he will never come out of the closet.",1,/Negative/,Negative,0.998
UgyhIKNtBndsbDwMga94AaABAg,The821821,1 month ago,1510962244914,Already heard this years ago.,7,false,0,,,,,,,/Positive/,Positive,0.83
UgziaA6Muf-wsFR1ctp4AaABAg,lex luthore,1 month ago,1510962244918,All Quintin Tarantino favorite people catching rape joints please don't come for Sam please,2,true,2,,,,,,,/Negative/,Negative,0.412
,,,,,,,,UgziaA6Muf-wsFR1ctp4AaABAg.8ZyXqnbBNH68ZyY4nqCU2s,mccowaniii,1 month ago,1510962245329,lex luthore Sam is clean,2,/Positive/,Positive,0.998
,,,,,,,,UgziaA6Muf-wsFR1ctp4AaABAg.8ZyXqnbBNH68ZyZk8rC3G2,Narc 1820,1 month ago,1510962245332,Sam  verbally abuses his own wife but he's still my fav.,0,/Negative/,Negative,0.443
Ugy9SHkBdZ8RLqibf354AaABAg,Lanzo Loper,1 month ago,1510962244922,"If all of these sexual harrassment accusations popping from all of these celebrities, you better believe Donald trumps done a few or alot of these crimes, just wait and watch.",3,true,1,,,,,,,/Positive/,Positive,0.547
,,,,,,,,Ugy9SHkBdZ8RLqibf354AaABAg.8ZyXq6OmfOa8ZyZv5-R5Hs,Hakeem Haye,1 month ago,1510962245357,Lanzo Loper that's also old news at least 16 women have come forward and this is public knowledge people elected the degenerate anyway..hes paid people out as well,0,/Negative/,Negative,0.844
UgwJPknrQN9KlEgpWzR4AaABAg,fnikitathomas,1 month ago,1510962244927,"Okay, at this point who hasn't sexually assaulted somebody? Like if you're not going to jail!!",3,false,0,,,,,,,/Negative/,Negative,0.916
Ugw_Fz2a5lRP99O_ftt4AaABAg,Zachary Xavier,1 month ago,1510962244930,TYT rocks. :),5,true,1,,,,,,,/Positive/,Positive,1
,,,,,,,,Ugw_Fz2a5lRP99O_ftt4AaABAg.8ZyXn-OgDmM8ZyXo3mfFM4,rabbit,1 month ago,1510962245405,Zachary Xavier lol just no,1,/Negative/,Negative,0.852
UgzzXjS2lNmLiBTSpvx4AaABAg,marcos dearmas,1 month ago,1510962244934,I'm an LMT in Florida and it's happened once with a man and I can't tell you how many women.,3,true,2,,,,,,,/Negative/,Negative,0.848
,,,,,,,,UgzzXjS2lNmLiBTSpvx4AaABAg.8ZyXjs1MnvU8ZyYueZq7DM,Justin M,1 month ago,1510962245309,LMT?,0,/Negative/,Negative,0.848
,,,,,,,,UgzzXjS2lNmLiBTSpvx4AaABAg.8ZyXjs1MnvU8ZyZ1BuDuxJ,antiGravity74,1 month ago,1510962245311,marcos dearmas sources,0,/Positive/,Positive,0.535
Ugz8VAI1OGQjAM8kzVl4AaABAg,darkjudgeofd00m,1 month ago,1510962244938,tom travolta won't get out of stan's closet,7,false,0,,,,,,,/Negative/,Negative,0.971
UgwcubAjP9IgLw0jQhp4AaABAg,Lumumba Shakur,1 month ago,1510962244940,"So... 1) A masseur was giving Travolta a massage, 2) Travolta admitted to him that he was aroused, 3) exposed himself repeatedly to him, 4) despite that, he followed him into the steam room and gave him permission to touch him, when he got too close to his genitals, he walked out, 6) jumped into a shower, got propositioned again, and 7) then got propositioned again as he was packing his bag to leave. So Travolta only touched him when he was given permission to AFTER he had come onto and exposed himself to him. A police report was filed and a case was not pursued due to insufficient evidence (probably because the masseur actually gave him permission to touch him). Why is this a story? All this proves is that he is gay, which we knew by now already. Are we going to start hearing ""scandals"" of every female stripper who was propositioned by a celebrity in the champagne room?",4,true,4,,,,,,,/Negative/,Negative,0.824
,,,,,,,,UgwcubAjP9IgLw0jQhp4AaABAg.8ZyXgCOBdss8ZyYEzosE-W,Redorgreenful,1 month ago,1510962245346,"Lumumba Shakur It is considered sexual harrassment because it's the masseuse's workplace and there's a power imbalance. Also, Travolta exposed himself without permission.",0,/Positive/,Positive,0.834
,,,,,,,,UgwcubAjP9IgLw0jQhp4AaABAg.8ZyXgCOBdss8ZyYZiVfGYo,Redorgreenful,1 month ago,1510962245348,"Don't even go there with strippers. Sex workers expose themselves as part of their work. They have the power to say no to anything, including patrons touching their bodies and sexual assault. This masseur doesn't have ""watch people's crotches"" on his job description. It's called common sense",0,/Negative/,Negative,0.715
,,,,,,,,UgwcubAjP9IgLw0jQhp4AaABAg.8ZyXgCOBdss8Zy_G59Yxl5,Lumumba Shakur,1 month ago,1510962245350,"I worked with teenage girls who worked as sex workers, in strip clubs illegally on behalf of their pimps or were forced to perform favors by their crack addicted parents as payment to their drug dealers. You are misunderstanding what I am saying.  If I was the masseur in this situation, the first time he made an inappropriate comment I would have stopped, told him that this is not going to happen and if you try it again, I am leaving and informing my employer. He didn't do that. He put up with the exposure, continued giving him a massage even though he admitted it was turning him on, went into a steam room right after all of this happened with nothing but a towel on and gave Travolta permission to touch him, then took a shower in the presence of a man who was clearly trying to come into him, who he admits did not try to touch him again. Those are a hell of a lot of mixed messages. All that happened here was Travolta came onto another grown man because he very likely succeeded in this sort of thing in the past. As Cenk said, I'm sure they put up with this sort of thing all the time and there are in fact many massage agencies that are also prostition rackets. Where I used to live in Virginia, they got shutdown every few months. 

So going back to the sex workers, if they are touched without permission, it is sexual assault and the person who did it needs to be charged and face the consequence. But if they proposition a stripper for sex, that kinda goes with the territory when your job is to sexually arouse men. That doesn't mean it should happen, but it isn't scandalous. Like this situation, I don't think it is a scandal that Travolta tried to get some from a fit, attractive adult while he was laying nude on a table, clearly giving the message that he wanted to have sex and the individual continued to remain in that situation willingly. When stories like these are promoted, I think it does a disservice to incidents like the Cosby and Weinstein rape allegations that are not just cases of men hitting on people, but committing sexual crimes where there is no blurring of what is tolerable behavior.",1,/Negative/,Negative,0.893
